Unnamed: 0,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,#ERROR!,Salary,Player_Comp_Share
355,Chase Budinger,PHX,28,66,29,37,14.1,4.1,1.6,3.6,43.5,0.4,1.3,27.9,0.6,0.8,69.6,0.7,1.6,2.3,1,0.7,0.5,0.2,0.9,9.5,0,0,0,206192,6.89E-05
356,Brian Roberts,POR,30,51,26,25,9.2,4,1.5,3.2,44.8,0.3,0.8,35.7,0.8,0.9,89.4,0.1,0.7,0.8,1.1,0.5,0.2,0,0.7,6.8,0,0,-1.2,2854940,0.0009536493303
357,Darrun Hilliard,DET,23,38,17,21,10.1,4,1.4,3.4,39.7,0.5,1.3,38,0.8,1.1,72.5,0.1,1.1,1.2,0.7,0.5,0.2,0,0.7,6.8,0,0,-0.1,600000,0.0002004208839
357,Rakeem Christmas,IND,24,1,1,0,6.1,4,2,2,100,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5.2,0,0,-10,1007026,0.000336381735
359,Anthony Brown,LAL,23,29,4,25,20.6,4,1.3,4.3,31,0.7,2.4,28.6,0.6,0.7,85,0.3,2.1,2.4,0.7,0.5,0.5,0.2,1.2,9.3,0,0,-1.2,,
360,Omer Asik,NOP,29,68,29,39,17.3,4,1.5,2.9,53.3,0,0,0,0.9,1.6,54.5,1.8,4.3,6.1,0.4,0.9,0.3,0.3,1.8,12.9,2,0,-3,9213483,0.00307762401
361,Kevin Seraphin,NYK,26,48,15,33,11,3.9,1.8,4.3,41,0,0,0,0.4,0.5,82.6,0.6,2,2.6,1,0.9,0.2,0.8,1.4,10.4,0,0,-1.8,2814000,0.0009399739453
362,Chris Andersen,MEM,37,27,11,16,14.9,3.9,1.4,2.7,52.8,0.1,0.5,28.6,0.9,1.3,69.4,1.3,2.3,3.6,0.4,0.3,0.6,0.5,1.1,11.7,0,0,-2.6,5000000,0.001670174032
363,Delon Wright,TOR,24,27,19,8,8.5,3.8,1.3,3,45,0.2,0.5,38.5,1,1.3,74.3,0.3,1.1,1.4,1.1,0.6,0.3,0.1,0.3,7.8,0,0,0.5,1509360,0.0005041787754
364,Glenn Robinson III,IND,22,45,24,21,11.3,3.8,1.4,3.4,43,0.3,0.8,37.8,0.6,0.9,69.2,0.3,1.2,1.5,0.6,0.4,0.4,0.2,0.5,7.8,0,0,-0.8,1100000,0.0003674382871
365,Justin Anderson,DAL,22,55,28,27,11.8,3.8,1.3,3.2,40.6,0.4,1.5,26.5,0.8,1,80,0.3,2.1,2.4,0.5,0.4,0.3,0.5,0.8,9.4,1,0,0.1,1449000,0.0004840164345
366,Joe Young,IND,24,41,19,22,9.4,3.8,1.5,4.1,36.7,0.2,1.1,21.7,0.5,0.6,80,0.1,1.1,1.2,1.6,0.8,0.4,0,0.7,7.9,0,0,-0.8,1007026,0.000336381735
367,Kelly Oubre Jr.,WAS,20,63,31,32,10.7,3.7,1.4,3.3,42.7,0.4,1.3,31.6,0.5,0.8,63.3,0.4,1.7,2.1,0.2,0.5,0.3,0.1,1.6,7.4,0,0,-0.7,1920240,0.0006414269967
368,Orlando Johnson,NOP,27,7,1,6,14.5,3.7,1.3,4.9,26.5,0.3,1.4,20,0.9,1.1,75,0.6,1.6,2.1,0.3,0.6,0.4,0.4,1.3,8.7,0,0,-5.3,55722,1.86E-05
369,James Jones,CLE,35,48,33,15,9.7,3.7,1.2,3,40.8,0.9,2.2,39.4,0.4,0.5,80.8,0.2,0.9,1,0.3,0.3,0.2,0.2,1,6.4,0,0,-0.4,947276,0.0003164231553
370,Caron Butler,SAC,36,17,2,15,10.3,3.7,1.5,3.5,42.4,0.2,1.1,16.7,0.6,0.7,83.3,0.3,1,1.3,0.6,0.2,0.5,0.1,1.1,7.7,0,0,-2.4,1449187,0.000484078899
371,Kendall Marshall,PHI,24,30,3,27,13.3,3.7,1.4,3.9,36.4,0.5,1.6,32.7,0.3,0.4,69.2,0.1,0.9,0.9,2.4,1.4,0.5,0.1,1,8.8,0,0,-3.8,2144772,0.0007164284998
372,Andre Miller,SAS,40,39,20,19,11.8,3.7,1.5,2.7,55.7,0.1,0.2,25,0.6,0.8,75,0.3,1,1.3,2.2,0.9,0.4,0,1.2,8.9,0,0,0.8,250750,8.38E-05
373,Shabazz Napier,ORL,24,55,23,32,10.9,3.7,1.2,3.7,33.8,0.6,1.9,32.7,0.6,0.8,73.3,0.2,0.8,1,1.8,0.8,0.4,0,0.7,8,0,0,-1,1294440,0.0004323880148
374,Salah Mejri,DAL,30,34,16,18,11.7,3.7,1.4,2.3,62.8,0,0,0,0.8,1.4,58.7,1.2,2.4,3.6,0.3,0.7,0.2,1.1,1.6,11.7,3,0,1.3,525093,0.0001753993386
375,Noah Vonleh,POR,20,78,41,37,15,3.6,1.5,3.6,42.1,0.1,0.6,23.9,0.5,0.7,74.5,1.2,2.7,3.9,0.4,0.6,0.3,0.3,1.9,10.3,0,0,-0.8,2637720,0.0008810902896
376,Axel Toupane,DEN,23,21,9,12,14.5,3.6,1.2,3.3,35.7,0.6,1.9,32.5,0.6,0.8,76.5,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,8,0,0,-0.8,,
377,Montrezl Harrell,HOU,22,39,17,22,9.7,3.6,1.5,2.3,64.4,0,0,0,0.6,1.2,52.2,0.6,1,1.7,0.4,0.4,0.3,0.3,1.2,7.5,0,0,1,1000000,0.0003340348064
378,Christian Wood,PHI,20,17,0,17,8.5,3.6,1.3,3.1,41.5,0.2,0.6,36.4,0.8,1.2,61.9,0.8,1.5,2.2,0.2,0.1,0.3,0.4,0.6,8.5,0,0,-2.9,525093,0.0001753993386
379,Ian Clark,GSW,25,66,59,7,8.8,3.6,1.3,3.1,44.1,0.5,1.3,35.7,0.4,0.5,82.4,0.2,0.8,1,1,0.7,0.3,0.2,0.9,7,0,0,-1.2,947276,0.0003164231553
380,Josh McRoberts,MIA,29,42,27,15,14.2,3.6,1.3,3.5,37.2,0.3,1.2,24.5,0.7,1,70,0.5,2,2.5,1.9,0.7,0.4,0.2,1.6,10.5,1,0,0.1,5543725,0.001851797107
381,James Anderson,SAC,27,51,19,32,14.1,3.5,1.3,3.5,37.6,0.5,1.7,26.7,0.4,0.6,75.9,0.3,1.4,1.7,0.8,0.8,0.4,0.3,1.1,8,0,0,-1.6,1015421,0.0003391859572
382,Jordan Adams,MEM,21,2,0,2,7.3,3.5,1,3,33.3,0,0.5,0,1.5,2.5,60,0,1,1,1.5,1,1.5,0,1,10.5,0,0,2,1404600,0.0004691852891
383,Robert Sacre,LAL,27,25,2,23,12.8,3.5,1.2,3,41.3,0,0,0,1,1.5,65.8,1.3,1.6,2.9,0.6,0.5,0.2,0.4,1.7,9,0,0,-1.3,981348,0.0003278043892
384,Tarik Black,LAL,24,39,6,33,12.7,3.4,1.5,2.7,54.8,0,0,0,0.5,1.2,42.2,1.1,2.9,4,0.4,0.6,0.4,0.5,2,10.8,0,0,0.5,845059,0.0002822791195
385,Kyle Singler,OKC,28,68,43,25,14.4,3.4,1.3,3.3,38.9,0.4,1.4,30.9,0.4,0.6,65.9,0.7,1.3,2.1,0.4,0.5,0.4,0.1,1.8,7.7,0,0,-0.3,4500000,0.001503156629
386,Cristiano Felicio,CHI,23,31,14,17,10.3,3.4,1.3,2.3,55.6,0,0.1,0,0.8,1.1,71.4,1,2.3,3.3,0.8,0.4,0.2,0.4,1,10,0,0,1.7,525093,0.0001753993386
387,Ryan Hollins,MEM,31,37,18,19,12.4,3.4,1.3,2.1,62,0,0,0,0.7,1.1,61.9,1.3,1.4,2.6,0.3,0.6,0.2,0.6,1.7,8.5,0,0,-4,239605,8.00E-05
388,Phil Pressey,POR,25,23,3,20,12.3,3.3,1.3,3.4,38.5,0.2,0.8,22.2,0.6,1.1,52,0.1,1.2,1.3,3.3,1.4,0.8,0.2,1.2,11.3,0,0,-1.7,55722,1.86E-05
389,Ray McCallum,SAS,25,41,30,11,11.6,3.3,1.3,3.6,37.7,0.4,1,35.7,0.3,0.4,80,0.2,1,1.1,1.5,0.6,0.3,0.2,0.7,7.7,0,0,0.5,,
390,Reggie Bullock Jr.,DET,25,37,22,15,11.6,3.3,1.2,2.6,43.9,0.6,1.4,41.5,0.4,0.4,93.3,0.4,1.5,1.8,0.7,0.2,0.3,0.1,0.8,7.4,0,0,-1.6,1252440,0.000418358553
391,Mike Muscala,ATL,24,60,34,26,9.4,3.3,1.3,2.5,50,0.2,0.7,30.8,0.5,0.7,79.5,0.6,1.3,2,0.6,0.5,0.2,0.5,1.2,8,0,0,-0.6,947276,0.0003164231553
392,Kevin Garnett,MIN,40,38,14,24,14.6,3.2,1.4,3,47,0,0,0,0.4,0.6,66.7,0.4,3.6,3.9,1.6,0.4,0.7,0.3,1.8,13,0,0,1.5,8500000,0.002839295855
393,Jason Thompson,TOR,29,47,38,9,10,3.1,1.1,2.3,48.1,0.1,0.3,33.3,0.8,1.1,70.4,0.7,2.2,2.9,0.6,0.3,0.3,0.4,1.7,9.2,0,0,-0.1,245177,8.19E-05
394,Rashad Vaughn,MIL,19,70,30,40,14.3,3.1,1.2,3.8,30.5,0.6,2.1,29.3,0.2,0.2,80,0.2,1.1,1.3,0.6,0.4,0.4,0.2,1,7,0,0,-2.1,1733040,0.0005788956809
395,Luc Mbah a Moute,LAC,29,75,49,26,17,3.1,1.3,2.8,45.4,0.2,0.5,32.5,0.4,0.8,52.6,0.8,1.5,2.3,0.4,0.5,0.6,0.3,1.3,8.5,0,0,2.1,947276,0.0003164231553
396,C.J. Wilcox,LAC,25,23,15,8,7.3,3,1.1,2.9,39.4,0.4,1,39.1,0.4,0.5,75,0,0.5,0.5,0.4,0.1,0.4,0.1,0.7,5.8,0,0,1,,
397,Johnny O'Bryant III,MIL,23,66,27,39,13,3,1.3,3.2,41.1,0,0,100,0.4,0.6,67.5,1,1.7,2.7,0.5,0.5,0.3,0.1,1.5,7.7,0,0,-2,845059,0.0002822791195
398,Thanasis Antetokounmpo,NYK,23,2,1,1,3.1,3,1.5,2,75,0,0.5,0,0,0,0,0,0.5,0.5,0,0,0,0,1,3.6,0,0,-3,30888,1.03E-05
399,Kirk Hinrich,ATL,35,46,26,20,13.7,3,1.1,2.8,38,0.5,1.3,38.7,0.3,0.3,93.8,0.2,1.3,1.5,1.6,0.7,0.3,0,1.4,7.6,0,0,0.3,2854940,0.0009536493303
400,Chris Johnson,UTA,26,70,38,32,12.2,2.9,1,2.8,37.1,0.4,1.4,27.3,0.5,0.6,81,0.4,1.5,1.9,0.6,0.6,0.5,0.3,1.4,7.8,0,0,0,981348,0.0003278043892
401,Alan Williams,PHX,23,10,3,7,6.8,2.9,1,2.4,41.7,0,0,0,0.9,1.4,64.3,1.4,2.4,3.8,0.5,0.6,0.4,0.5,1.5,10.3,1,0,0.1,83397,2.79E-05
402,Tayshaun Prince,MIN,36,77,27,50,19,2.9,1.3,3,44.5,0.1,0.3,17.4,0.2,0.2,68.4,0.4,1.5,1.9,1,0.4,0.5,0.2,0.8,8.2,0,0,-1.7,947276,0.0003164231553
403,James Michael McAdoo,GSW,23,41,37,4,6.4,2.9,1.1,2,53.6,0,0,50,0.6,1.2,53.1,0.7,0.7,1.4,0.4,0.4,0.2,0.2,1,6.1,0,0,-2.1,845059,0.0002822791195
404,Josh Huestis,OKC,24,5,2,3,11,2.8,1,2.4,41.7,0.8,1.2,66.7,0,0.8,0,0.4,1.6,2,0,0.6,0.2,0.4,0.6,6.4,0,0,0.4,1140240,0.0003808798477
405,Alex Stepheson,MEM,28,8,2,6,9,2.8,1.1,3.4,33.3,0,0,0,0.5,1.5,33.3,2.4,1.1,3.5,0.3,0,0.1,0.6,1.5,9.6,1,0,-0.3,,
405,Andrew Goudelock,HOU,27,8,5,3,6.2,2.8,1.1,2.5,45,0.1,1.1,11.1,0.4,0.5,75,0.1,0.1,0.3,0.5,0.9,0.8,0.3,0.5,5.9,0,0,1.3,200600,6.70E-05
405,Chris Kaman,POR,34,16,11,5,7,2.8,1.3,2.7,46.5,0.1,0.3,25,0.2,0.2,100,0.4,1.1,1.5,0.7,0.5,0.1,0.1,0.9,5.5,0,0,-1.9,5016000,0.001675518589
405,Cory Jefferson,PHX,25,8,2,6,6.3,2.8,1.1,2.8,40.9,0,0.1,0,0.5,0.8,66.7,0.8,1.3,2,0,0,0,0.1,1,5.5,0,0,-0.8,49709,1.66E-05
409,Drew Gooden,WAS,34,30,18,12,10.2,2.7,1.1,3.4,32,0.2,1.4,17.1,0.3,0.5,64.3,0.9,1.9,2.8,0.4,0.4,0.3,0.4,1.3,8.3,2,0,-2.8,3300000,0.001102314861
410,Jared Cunningham,CLE,25,44,31,13,9.3,2.7,0.8,2.4,34.3,0.3,0.9,30.8,0.8,1.3,65.5,0.1,0.8,0.9,0.5,0.5,0.3,0,0.9,5.1,0,0,-1,947276,0.0003164231553
411,Rasual Butler,SAS,37,46,41,5,9.4,2.7,1.1,2.3,47.1,0.3,1.1,30.6,0.2,0.3,68.8,0.1,1.2,1.2,0.5,0.2,0.3,0.5,0.2,7.1,0,0,1.7,947276,0.0003164231553
412,RJ Hunter,BOS,22,36,21,15,8.7,2.7,1,2.7,36.7,0.5,1.8,30.2,0.2,0.2,85.7,0.1,1,1,0.4,0.3,0.4,0.1,0.8,5.7,0,0,-0.8,1148640,0.0003836857401
413,Anderson Varejao,GSW,33,53,41,12,9.4,2.6,1,2.3,42.7,0,0,0,0.6,0.9,64,0.7,2,2.7,0.7,0.4,0.3,0.2,1.3,7.8,0,0,0.4,289755,9.68E-05
414,Justin Harper,BKN,26,5,4,1,7,2.6,0.8,2,40,0.8,1.8,44.4,0.2,0.4,50,0,0.2,0.2,0,0.4,0.2,0,0.6,3,0,0,-6.4,,
415,Kostas Papanikolaou,DEN,25,26,8,18,11.3,2.6,0.9,2.5,36.4,0.4,1.2,31.3,0.3,0.5,64.3,0.3,1.2,1.5,0.6,0.8,0.5,0.2,0.9,6.6,0,0,-0.3,800321,0.0002673350703
416,Adreian Payne,MIN,25,52,18,34,9.3,2.5,1,2.8,36.6,0.2,0.6,28.1,0.3,0.5,65.4,0.4,1.8,2.1,0.6,0.7,0.3,0.2,1.5,6.8,0,0,-2.3,1938840,0.0006476400441
417,Matt Bonner,SAS,36,30,25,5,6.9,2.5,1,1.9,50.9,0.5,1.1,44.1,0.1,0.1,75,0.1,0.8,0.9,0.3,0.1,0.2,0,0.5,4.7,0,0,2.1,947276,0.0003164231553
418,Lorenzo Brown,DET,25,8,1,7,7.6,2.5,1,3.1,32,0.1,1,12.5,0.4,0.5,75,0,0.9,0.9,1.4,1.1,0.4,0.1,0.5,6,0,0,-3.8,,
419,Sonny Weems,PHX,29,43,6,37,11.6,2.5,1,2.6,38.2,0.3,1,36.6,0.2,0.3,53.3,0.2,1.1,1.2,1.1,1,0.2,0,1.1,5.5,0,0,-2.3,2814000,0.0009399739453
420,Kendrick Perkins,NOP,31,37,13,24,14.6,2.5,1.1,2,53.3,0,0,0,0.3,0.7,44,0.7,2.8,3.5,0.8,1.1,0.3,0.3,1.7,8.5,0,0,-2.1,947276,0.0003164231553
421,Pablo Prigioni,LAC,39,59,37,22,13.9,2.5,0.9,2.5,37.4,0.5,1.6,29.5,0.1,0.1,87.5,0.6,1.3,1.9,2.2,0.8,0.9,0,1.4,10,0,0,-1.1,947726,0.000316573471
422,Sergey Karasev,BKN,22,40,9,31,10,2.4,0.8,1.9,40.5,0.3,0.9,29.7,0.7,0.7,92.9,0.2,1.3,1.5,0.9,0.6,0.2,0.1,0.7,5.5,0,0,-0.2,1599840,0.0005344022447
423,Jarell Eddie,WAS,24,26,13,13,5.6,2.4,0.8,2.5,30.8,0.6,1.8,31.9,0.3,0.3,100,0.1,0.8,0.9,0.2,0,0.2,0,0.2,4.4,0,0,-1.3,561716,0.0001876326953
424,KJ McDaniels,HOU,23,37,17,20,6.4,2.4,0.8,1.9,40.3,0.2,0.7,28,0.6,0.8,80,0.4,0.7,1.1,0.3,0.5,0.2,0.2,0.8,4.8,0,0,2,3189794,0.001065502221
425,Lamar Patterson,ATL,24,35,23,12,11.3,2.4,0.8,2.3,35,0.3,1.4,24.5,0.5,0.6,72.7,0.1,1.3,1.4,1.1,0.7,0.3,0.1,1.3,6.1,0,0,0.9,525093,0.0001753993386
425,Steve Novak,MIL,33,10,8,2,4.4,2.4,0.8,1.8,44.4,0.7,1.5,46.7,0.1,0.1,100,0,0.5,0.5,0,0.1,0,0,0.3,2.9,0,0,0.7,295327,9.86E-05
427,Greg Smith,MIN,25,18,8,10,10.7,2.4,1,1.8,56.3,0,0,0,0.4,0.9,41.2,0.7,1.7,2.3,0.3,0.4,0.2,0.1,1.6,6.1,0,0,-4.3,,
428,Jeremy Evans,DAL,28,30,16,14,8.4,2.4,0.9,1.6,54.2,0.1,0.5,25,0.5,0.7,71.4,0.4,1.4,1.8,0.1,0.2,0.2,0.3,0.6,5.9,0,0,-1.4,1100602,0.000367639376
429,Tyler Hansbrough,CHA,30,44,28,16,7.8,2.4,0.7,1.6,45.1,0,0.1,66.7,0.9,1.5,58.5,0.9,1.1,2,0.2,0.3,0.3,0.2,1.3,6.1,1,0,-0.8,947276,0.0003164231553
430,Damjan Rudez,MIN,30,33,9,24,8.4,2.3,0.8,1.9,40.3,0.5,1.5,34,0.2,0.2,100,0.2,0.5,0.6,0.3,0.4,0.1,0,1,3.5,0,0,-0.4,1149500,0.00038397301
430,Edy Tavares,ATL,24,11,7,4,6.6,2.3,1,1.7,57.9,0,0,0,0.3,0.7,37.5,0.6,1.3,1.9,0.3,0.5,0.1,0.5,0.7,6.4,0,0,-0.9,,
432,Lucas Nogueira,TOR,23,29,17,12,7.7,2.2,1,1.5,63.6,0,0.1,33.3,0.3,0.5,53.3,0.6,1,1.6,0.2,0.4,0.4,0.4,1,6.6,0,0,0.8,1842000,0.0006152921134
433,Devyn Marble,ORL,23,28,12,16,8.9,2.1,0.8,2.5,29.6,0.3,1.1,25,0.4,0.9,41.7,0.2,1.1,1.4,0.4,0.3,0.5,0,0.9,5.7,0,0,-0.5,845059,0.0002822791195
434,DeJuan Blair,WAS,27,29,12,17,7.5,2.1,1,2.3,41.2,0,0,0,0.2,0.4,38.5,0.7,1.3,2,0.4,0.5,0.3,0.1,1.8,5.5,0,0,-1.3,2000000,0.0006680696129
435,Nick Collison,OKC,35,59,39,20,11.9,2.1,0.8,1.8,45.9,0,0,0,0.4,0.6,69.7,1.2,1.7,2.9,0.9,0.8,0.3,0.3,1.8,7.6,0,0,0.4,3750000,0.001252630524
436,Chris Copeland,MIL,32,24,10,14,6.5,2.1,0.7,2.1,33.3,0.4,1.5,27.8,0.3,0.3,85.7,0,0.4,0.4,0.5,0.3,0.1,0,0.7,3.3,0,0,-3.3,1150000,0.0003841400274
437,Chuck Hayes,LAC,33,2,1,1,11.9,2,0.5,1,50,0,0,0,1,1,100,0,4,4,1,1.5,0,0,3,6.8,0,0,-1.5,947276,0.0003164231553
437,Coty Clarke,BOS,23,3,0,3,1.9,2,0.7,1.3,50,0.7,0.7,100,0,0,0,0,0.3,0.3,0,0.3,0,0,0,2.1,0,0,1.3,,
437,Tibor Pleiss,UTA,26,12,7,5,6.8,2,0.9,2.1,44,0,0.2,0,0.2,0.2,100,0.5,0.8,1.3,0.2,0.7,0.1,0.2,1.6,3.8,0,0,-1.3,2900000,0.0009687009386
440,Cameron Bairstow,DET,25,18,4,14,5.7,1.9,0.7,2.2,32.5,0.1,0.3,20,0.4,0.4,87.5,0.2,1.3,1.6,0.3,0.2,0.1,0.2,1.1,4.9,0,0,-0.4,845059,0.0002822791195
441,Terry Rozier,BOS,22,39,24,15,8,1.8,0.7,2.7,27.4,0.2,0.7,22.2,0.2,0.3,80,0.6,1,1.6,0.9,0.5,0.2,0,0.6,5.3,0,0,-1.2,1824360,0.0006093997395
442,Jorge Gutierrez,CHA,27,12,9,3,5.3,1.8,0.5,0.9,54.5,0,0.2,0,0.8,0.9,90.9,0,0.6,0.6,1.4,0.5,0.3,0,0.3,4.9,0,0,0.7,189455,6.33E-05
443,Cleanthony Early,NYK,25,17,6,11,9,1.8,0.7,2.4,30,0.2,0.9,26.7,0.2,0.2,75,0.2,1.3,1.5,0.4,0.5,0.1,0.2,0.9,4.5,0,0,0,845059,0.0002822791195
444,Damien Inglis,MIL,21,20,5,15,7.8,1.8,0.7,1.9,35.1,0.2,0.7,23.1,0.4,0.4,87.5,0.1,1.5,1.6,0.5,0.6,0.3,0.2,0.6,5.2,0,0,-2.2,855000,0.0002855997595
444,Elijah Millsap,UTA,28,20,9,11,8.6,1.8,0.6,2,28.2,0.1,0.6,8.3,0.7,0.9,72.2,0.3,1.5,1.8,1,0.5,0.4,0.2,1.7,6.4,0,0,1.1,845059,0.0002822791195
444,Kevon Looney,GSW,20,5,4,1,4.1,1.8,0.8,1.4,57.1,0.2,0.4,50,0,0,0,0.8,1.2,2,0,0.2,0,0,0.4,4,0,0,-4.4,1131960,0.0003781140395
447,Lou Amundson,NYK,33,29,11,18,7,1.8,0.7,1.8,35.8,0,0,0,0.5,0.9,51.9,0.8,0.9,1.7,0.4,0.5,0.2,0.2,1.5,5.3,0,0,-1.6,1635476,0.0005463059091
448,Jeff Ayres,LAC,29,17,11,6,6.3,1.8,0.7,1.4,52.2,0,0.1,0,0.4,0.4,100,0.2,1.1,1.3,0.3,0.4,0,0.2,1.1,3.9,0,0,-2.7,111444,3.72E-05
449,Elliot Williams,CHA,27,5,4,1,9,1.6,0.4,2,20,0.2,0.8,25,0.6,0.8,75,0.2,0.6,0.8,0.8,0.2,0,0,0.4,3.6,0,0,-0.6,55722,1.86E-05
449,Nazr Mohammed,OKC,38,5,5,0,3.9,1.6,0.6,1,60,0,0,0,0.4,0.4,100,0.2,0.6,0.8,0,0.6,0,0,0.8,2,0,0,-0.6,222888,7.45E-05
451,Udonis Haslem,MIA,36,37,25,12,7,1.6,0.6,1.6,37.7,0,0.2,11.1,0.3,0.4,75,0.3,1.8,2,0.4,0.1,0.1,0.1,0.7,5,0,0,-0.4,2854940,0.0009536493303
452,Shayne Whittington,IND,25,7,4,3,5.8,1.6,0.7,1.6,45.5,0,0.3,0,0.1,0.3,50,0.7,1,1.7,0.4,0.7,0.1,0.1,1,4.4,0,0,-0.9,845059,0.0002822791195
453,Russ Smith,MEM,25,15,6,9,4.4,1.5,0.5,1.5,31.8,0.1,0.3,20,0.5,0.9,61.5,0.1,0.5,0.6,0.7,0.5,0.3,0.1,0.3,4.1,0,0,-2.7,845059,0.0002822791195
454,Jimmer Fredette,SAS,27,6,1,5,2.9,1.5,0.3,0.8,40,0.2,0.3,50,0.7,0.8,80,0,0,0,0.2,0.3,0.2,0,0.3,1.9,0,0,-4.2,874837,0.000292226008
455,Anthony Bennett,TOR,23,19,12,7,4.4,1.5,0.4,1.4,29.6,0.2,0.7,21.4,0.5,0.5,90,0.3,0.9,1.2,0,0.2,0.3,0,0.4,3.5,0,0,-1.6,947276,0.0003164231553
456,Erick Green,DEN,25,9,6,3,4.7,1.4,0.6,1.4,38.5,0.1,0.6,20,0.2,0.2,100,0.3,0.3,0.7,0.3,0,0.1,0,0.4,3.1,0,0,-0.1,99418,3.32E-05
457,Mike Miller,DEN,36,47,21,26,7.9,1.3,0.5,1.3,35.5,0.4,1.1,36.5,0,0,0,0.1,1,1.1,0.9,0.4,0.3,0.1,1.1,4.7,0,0,-1.9,947276,0.0003164231553
458,Jordan Mickey,BOS,21,16,9,7,3.6,1.3,0.5,1.4,36.4,0,0,0,0.3,0.6,50,0.4,0.4,0.8,0.1,0.1,0,0.7,0.3,4.4,0,0,0.4,1170960,0.0003911413969
459,Mitch McGary,OKC,24,20,17,3,3.6,1.3,0.6,1.2,47.8,0,0.2,0,0.2,0.5,40,0.2,0.7,0.9,0.2,0.4,0.1,0.1,0.5,2.7,0,0,-2.4,1463040,0.0004887062832
460,Cliff Alexander,POR,20,8,3,5,4.5,1.3,0.6,1.3,50,0,0,0,0,0,0,0.3,0.5,0.8,0,0.1,0.1,0.3,0.1,3.2,0,0,-1.6,525093,0.0001753993386
461,Keith Appling,ORL,24,5,0,5,5.4,1.2,0.4,1.6,25,0,0.6,0,0.4,0.4,100,0,0.2,0.2,0.2,0.6,0.2,0,1,1.7,0,0,2.8,61776,2.06E-05
462,Luis Montero,POR,23,12,6,6,3.5,1.2,0.4,1.6,26.3,0.1,0.8,11.1,0.3,0.3,75,0,0.3,0.3,0.1,0.3,0,0,0.1,1.4,0,0,-3.3,525093,0.0001753993386
463,Pat Connaughton,POR,23,34,17,17,4.2,1.1,0.4,1.4,26.5,0.1,0.6,23.8,0.1,0.1,100,0.3,0.6,0.9,0.3,0.3,0.1,0,0.2,2.5,0,0,-0.4,625093,0.0002088028193
464,Bryce Cotton,MEM,23,8,1,7,4.8,1,0.5,1.3,40,0,0.4,0,0,0,0,0,0,0,0.4,0.6,0.4,0,0.3,2.1,0,0,-3,700902,0.0002341256639
464,Eric Moreland,SAC,24,8,1,7,5.9,1,0.4,0.8,50,0,0,0,0.3,0.5,50,0.4,1,1.4,0.1,0.4,0,0.5,0.5,4,0,0,0.9,845059,0.0002822791195
464,James Young,BOS,20,29,12,17,6.9,1,0.4,1.2,30.6,0.2,0.9,23.1,0,0.1,25,0.1,0.8,0.9,0.3,0.2,0.2,0,0.6,3.1,0,0,-0.9,1749840,0.0005845074657
464,Jarnell Stokes,MEM,22,7,1,6,2.7,1,0.4,0.7,60,0,0,0,0.1,0.3,50,0.1,0.4,0.6,0.1,0,0.1,0,0.1,2.3,0,0,1.3,845059,0.0002822791195
468,Joel Anthony,DET,33,19,12,7,5,0.9,0.3,0.5,60,0,0,0,0.3,0.4,75,0.4,0.7,1.1,0.1,0.1,0.1,0.6,0.8,4.5,0,0,-0.9,,
469,Sasha Kaun,CLE,31,25,18,7,3.8,0.9,0.4,0.7,52.9,0,0,0,0.2,0.4,45.5,0.5,0.6,1,0.1,0.3,0.2,0.2,0.4,3.1,0,0,-0.1,1276000,0.000426228413
470,Aaron Harrison,CHA,21,21,15,6,4.4,0.9,0.2,0.9,26.3,0.1,0.5,30,0.2,0.6,41.7,0.2,0.5,0.7,0.1,0.2,0.3,0,0.5,2.5,0,0,-0.3,525093,0.0001753993386
471,Branden Dawson,LAC,23,6,5,1,4.8,0.8,0.3,0.8,40,0,0,0,0.2,0.2,100,0.3,0.3,0.7,0,0,0,0.2,0.3,2.1,0,0,-2.5,525093,0.0001753993386
472,Joe Harris,CLE,24,5,5,0,3,0.6,0.2,0.8,25,0.2,0.8,25,0,0,0,0,0.6,0.6,0.4,0.2,0,0,0.2,1.7,0,0,-4.2,845059,0.0002822791195
473,Bruno Caboclo,TOR,20,6,6,0,7.1,0.5,0.2,2,8.3,0.2,1.2,14.3,0,0,0,0.2,0.2,0.3,0.2,0.7,0.3,0.2,0.3,2,0,0,-1.3,,
474,JJ O'Brien,UTA,24,2,2,0,3.1,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0.5,2.1,0,0,-4,,
474,Nate Robinson,NOP,32,2,0,2,11.6,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,2,0,0.5,0,2.5,4.5,0,0,-10,947276,0.0003164231553
474,Sam Dekker,HOU,22,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0.3,0,0,1.4,0,0,-0.7,1646400,0.0005499549053
