PLAYER,Season,Tier,Performance_Index,SALARY,Predicted_Salary,Salary_Diff,Payment_Status
Jordan Crawford,2012-2013,6,40.82,1198680.0,2281233.2,-1082553.25,Overpaid
Larry Sanders,2011-2012,6,40.8,1861920.0,2280754.0,-418834.0,Overpaid
Anthony Tolliver,2009-2010,6,40.78,427316.0,2277511.2,-1850195.25,Overpaid
Kyle O'Quinn,2013-2014,6,40.77,788872.0,2276210.5,-1487338.5,Overpaid
Horace Grant,2003-2004,6,40.75,2903000.0,2274908.2,628091.75,Underpaid
Evan Eschmeyer,2001-2002,6,40.73,3038000.0,2274859.8,763140.25,Underpaid
Maurice Evans,2005-2006,6,40.71,1500000.0,2272899.8,-772899.75,Overpaid
Walter McCarty,2001-2002,6,40.69,3125000.0,2271827.8,853172.25,Underpaid
Al Harrington,2002-2003,6,40.67,2110000.0,2270465.5,-160465.5,Overpaid
Malik Allen,2006-2007,6,40.65,1803600.0,2268001.0,-464401.0,Overpaid
Jose Calderon,2005-2006,6,40.63,2333334.0,2267953.0,65381.0,Underpaid
Jacque Vaughn,2007-2008,6,40.61,1219590.0,2265078.0,-1045488.0,Overpaid
Drew Gooden,2014-2015,6,40.6,915243.0,2264825.2,-1349582.25,Overpaid
Austin Daye,2010-2011,6,40.58,1803720.0,2263463.2,-459743.25,Overpaid
KJ McDaniels,2014-2015,6,40.56,507336.0,2261526.2,-1754190.25,Overpaid
Darrell Arthur,2010-2011,6,40.54,1123680.0,2258629.2,-1134949.25,Overpaid
Corey Maggette,2001-2002,6,40.52,1448000.0,2256403.2,-808403.25,Overpaid
Morris Peterson,2002-2003,6,40.5,1033000.0,2255212.8,-1222212.75,Overpaid
Luke Ridnour,2005-2006,6,40.48,1638000.0,2255024.2,-617024.25,Overpaid
Martell Webster,2005-2006,6,40.46,2586120.0,2254113.5,332006.5,Underpaid
Alexey Shved,2013-2014,6,40.44,3150000.0,2252126.0,897874.0,Underpaid
Jason Terry,2001-2002,6,40.42,1689000.0,2251299.5,-562299.5,Overpaid
Jason Smith,2010-2011,6,40.41,2187913.0,2250406.8,-62493.75,Overpaid
David Harrison,2007-2008,6,40.39,1734316.0,2250404.2,-516088.25,Overpaid
Melvin Ely,2008-2009,6,40.37,998398.0,2250100.8,-1251702.75,Overpaid
Hubert Davis,2003-2004,6,40.35,2894000.0,2249191.8,644808.25,Underpaid
Taj Gibson,2010-2011,6,40.33,1117680.0,2248690.2,-1131010.25,Overpaid
Anthony Tolliver,2012-2013,6,40.31,854389.0,2248381.8,-1393992.75,Overpaid
Channing Frye,2008-2009,6,40.29,3163769.0,2247109.5,916659.5,Underpaid
Brian Cook,2008-2009,6,40.27,3500000.0,2246865.2,1253134.75,Underpaid
Shane Battier,2001-2002,6,40.25,2203000.0,2246637.5,-43637.5,Overpaid
Arron Afflalo,2010-2011,6,40.24,1959577.0,2244147.5,-284570.5,Overpaid
Carl Landry,2008-2009,6,40.22,3000000.0,2243349.2,756650.75,Underpaid
Calvin Booth,2007-2008,6,40.2,1103225.0,2242634.0,-1139409.0,Overpaid
Jr Smith,2007-2008,6,40.18,2134067.0,2242587.2,-108520.25,Overpaid
Jason Collier,2004-2005,6,40.16,2949000.0,2241820.8,707179.25,Underpaid
Alonzo Mourning,2007-2008,6,40.14,2762500.0,2237892.5,524607.5,Underpaid
Aaron Brooks,2014-2015,6,40.12,915243.0,2235637.5,-1320394.5,Overpaid
Sasha Vujacic,2007-2008,6,40.1,1756951.0,2235281.5,-478330.5,Overpaid
Steven Hunter,2007-2008,6,40.08,3638600.0,2235070.0,1403530.0,Underpaid
Ronnie Brewer,2008-2009,6,40.06,1834680.0,2234635.2,-399955.25,Overpaid
Sebastian Telfair,2010-2011,6,40.05,2700000.0,2228029.0,471971.0,Underpaid
Keith Bogans,2011-2012,6,40.03,1728000.0,2227701.8,-499701.75,Overpaid
Jason Richardson,2001-2002,7,40.01,2021000.0,2227686.5,-206686.5,Overpaid
Mike Miller,2002-2003,7,39.99,2668000.0,2227079.2,440920.75,Underpaid
David Andersen,2010-2011,7,39.97,2500000.0,2226802.2,273197.75,Underpaid
Keyon Dooling,2010-2011,7,39.95,2080000.0,2226413.5,-146413.5,Overpaid
Anthony Tolliver,2010-2011,7,39.93,2200000.0,2226033.2,-26033.25,Overpaid
Chris Duhon,2006-2007,7,39.91,3024000.0,2224848.8,799151.25,Underpaid
Klay Thompson,2011-2012,7,39.89,2126520.0,2224157.5,-97637.5,Overpaid
Jeff Foster,2011-2012,7,39.87,3000000.0,2223656.5,776343.5,Underpaid
Jason Maxiell,2014-2015,7,39.86,915243.0,2223433.0,-1308190.0,Overpaid
Craig Smith,2008-2009,7,39.84,2500000.0,2222163.5,277836.5,Underpaid
Keith Bogans,2012-2013,7,39.82,854389.0,2222059.0,-1367670.0,Overpaid
Sebastian Telfair,2008-2009,7,39.8,2300000.0,2221864.8,78135.25,Underpaid
Patrick Patterson,2011-2012,7,39.78,1959960.0,2221456.2,-261496.25,Overpaid
Andre Drummond,2012-2013,7,39.76,2356320.0,2220910.0,135410.0,Underpaid
Beno Udrih,2007-2008,7,39.74,561544.0,2220286.5,-1658742.5,Overpaid
Jannero Pargo,2007-2008,7,39.72,1830000.0,2219340.0,-389340.0,Overpaid
Mitchell Butler,2001-2002,7,39.7,591000.0,2219325.0,-1628325.0,Overpaid
Daniel Gibson,2007-2008,7,39.69,687456.0,2217420.2,-1529964.25,Overpaid
Antoine Wright,2009-2010,7,39.67,1800000.0,2216807.5,-416807.5,Overpaid
Anthony Johnson,2006-2007,7,39.65,2640000.0,2215791.5,424208.5,Underpaid
Chris Andersen,2013-2014,7,39.63,1399507.0,2214561.2,-815054.25,Overpaid
Mateen Cleaves,2003-2004,7,39.61,2134000.0,2213983.0,-79983.0,Overpaid
Scott Padgett,2006-2007,7,39.59,744551.0,2213216.0,-1468665.0,Overpaid
Michael Stewart,2001-2002,7,39.57,3840000.0,2213054.2,1626945.75,Underpaid
Khris Middleton,2014-2015,7,39.55,915243.0,2212866.2,-1297623.25,Overpaid
Brevin Knight,2003-2004,7,39.53,5062000.0,2211483.8,2850516.25,Underpaid
Ryan Hollins,2010-2011,7,39.51,2333333.0,2210868.5,122464.5,Underpaid
Josh McRoberts,2012-2013,7,39.5,2652000.0,2210238.2,441761.75,Underpaid
Andre Iguodala,2006-2007,7,39.48,2201640.0,2209424.0,-7784.0,Overpaid
Darrell Arthur,2012-2013,7,39.46,3006217.0,2208996.0,797221.0,Underpaid
Giannis Antetokounmpo,2014-2015,7,39.44,1873200.0,2208815.5,-335615.5,Overpaid
Kawhi Leonard,2011-2012,7,39.42,1809840.0,2208436.2,-398596.25,Overpaid
Loren Woods,2005-2006,7,39.4,780000.0,2208422.0,-1428422.0,Overpaid
Austin Daye,2014-2015,7,39.38,53838.0,2207197.0,-2153359.0,Overpaid
Ray McCallum,2014-2015,7,39.36,816482.0,2206485.5,-1390003.5,Overpaid
Greg Buckner,2005-2006,7,39.34,1670000.0,2206461.2,-536461.25,Overpaid
Sean May,2008-2009,7,39.32,2661027.0,2205558.0,455469.0,Underpaid
Michael Doleac,2001-2002,7,39.31,2000000.0,2205142.5,-205142.5,Overpaid
Deshawn Stevenson,2004-2005,7,39.29,2362000.0,2204292.8,157707.25,Underpaid
Rodney Stuckey,2008-2009,7,39.27,1687320.0,2203191.2,-515871.25,Overpaid
Ronny Turiaf,2011-2012,7,39.25,319128.0,2202358.8,-1883230.75,Overpaid
Chandler Parsons,2012-2013,7,39.23,888250.0,2201865.5,-1313615.5,Overpaid
Desagana Diop,2004-2005,7,39.21,2695000.0,2201343.5,493656.5,Underpaid
Josh Howard,2005-2006,7,39.19,923880.0,2197889.2,-1274009.25,Overpaid
Kyle O'Quinn,2014-2015,7,39.17,915243.0,2197787.5,-1282544.5,Overpaid
John Henson,2012-2013,7,39.15,1823280.0,2197420.5,-374140.5,Overpaid
Lavoy Allen,2012-2013,7,39.14,3000000.0,2197003.5,802996.5,Underpaid
Nick Young,2009-2010,7,39.12,1714800.0,2193054.8,-478254.75,Overpaid
Eddie Jones,2006-2007,7,39.1,337238.0,2192026.8,-1854788.75,Overpaid
Shaun Livingston,2013-2014,7,39.08,884293.0,2191603.8,-1307310.75,Overpaid
Andray Blatche,2006-2007,7,39.06,664209.0,2190929.0,-1526720.0,Overpaid
Kurt Thomas,2010-2011,7,39.04,1800000.0,2188987.5,-388987.5,Overpaid
Jordan Farmar,2014-2015,7,39.02,2077000.0,2188822.5,-111822.5,Overpaid
Jon Barry,2005-2006,7,39.0,1800000.0,2186896.0,-386896.0,Overpaid
Isaiah Thomas,2011-2012,7,38.98,762195.0,2185601.0,-1423406.0,Overpaid
Thaddeus Young,2009-2010,7,38.96,2105400.0,2183886.0,-78486.0,Overpaid
Al Thornton,2007-2008,7,38.95,1652280.0,2182292.0,-530012.0,Overpaid
Tyronn Lue,2008-2009,7,38.93,2250000.0,2182213.2,67786.75,Underpaid
Tony Allen,2007-2008,7,38.91,1868141.0,2178311.5,-310170.5,Overpaid
Rashad Mccants,2008-2009,7,38.89,2620126.0,2176261.8,443864.25,Underpaid
Wesley Johnson,2011-2012,7,38.87,4006080.0,2174749.0,1831331.0,Underpaid
Solomon Jones,2009-2010,7,38.85,1620000.0,2174706.5,-554706.5,Overpaid
Jordan Hill,2010-2011,7,38.83,2669520.0,2173215.0,496305.0,Underpaid
Jarron Collins,2008-2009,7,38.81,2074302.0,2172524.0,-98222.0,Overpaid
Kent Bazemore,2014-2015,7,38.79,2000000.0,2172136.2,-172136.25,Overpaid
Jonas Jerebko,2013-2014,7,38.78,4500000.0,2172095.2,2327904.75,Underpaid
Dikembe Mutombo,2008-2009,7,38.76,502007.0,2171863.8,-1669856.75,Overpaid
Michael Doleac,2002-2003,7,38.74,2753000.0,2170989.5,582010.5,Underpaid
Chris Crawford,2002-2003,7,38.72,2750000.0,2170858.2,579141.75,Underpaid
Willie Green,2014-2015,7,38.7,1448490.0,2169712.2,-721222.25,Overpaid
Charlie Villanueva,2006-2007,7,38.68,2537880.0,2167904.8,369975.25,Underpaid
Tiago Splitter,2010-2011,7,38.66,3400000.0,2167597.5,1232402.5,Underpaid
Marquis Daniels,2011-2012,7,38.64,854389.0,2166864.0,-1312475.0,Overpaid
Chris Andersen,2007-2008,7,38.62,885294.0,2166549.0,-1281255.0,Overpaid
Gary Forbes,2011-2012,7,38.6,1500000.0,2163179.5,-663179.5,Overpaid
James White,2006-2007,7,38.59,405435.0,2162839.0,-1757404.0,Overpaid
Randy Foye,2006-2007,7,38.57,2448240.0,2162034.0,286206.0,Underpaid
Rodney Stuckey,2009-2010,7,38.55,1805040.0,2160264.2,-355224.25,Overpaid
Mo Williams,2005-2006,7,38.53,1760000.0,2159498.0,-399498.0,Overpaid
Troy Murphy,2011-2012,7,38.51,854389.0,2158632.0,-1304243.0,Overpaid
Daniel Gibson,2008-2009,7,38.49,3700000.0,2155427.8,1544572.25,Underpaid
Ryan Bowen,2005-2006,7,38.47,900498.0,2154092.5,-1253594.5,Overpaid
Aaron Mckie,2005-2006,7,38.45,2500000.0,2152617.5,347382.5,Underpaid
Shawn Marion,2002-2003,7,38.43,2265000.0,2152422.5,112577.5,Underpaid
Primoz Brezec,2004-2005,7,38.41,1554000.0,2151174.2,-597174.25,Overpaid
Ruben Patterson,2007-2008,7,38.4,770610.0,2149550.5,-1378940.5,Overpaid
Lee Nailon,2005-2006,7,38.38,835810.0,2148352.8,-1312542.75,Overpaid
Troy Murphy,2010-2011,7,38.36,216110.0,2146464.8,-1930354.75,Overpaid
Thabo Sefolosha,2007-2008,7,38.34,1805160.0,2146350.2,-341190.25,Overpaid
Markieff Morris,2013-2014,7,38.32,2091840.0,2146316.8,-54476.75,Overpaid
Sasha Pavlovic,2007-2008,7,38.3,4250000.0,2145495.0,2104505.0,Underpaid
CJ Miles,2009-2010,7,38.28,3700000.0,2145158.5,1554841.5,Underpaid
Nate Robinson,2012-2013,7,38.26,854389.0,2144938.2,-1290549.25,Overpaid
Terrence Ross,2012-2013,7,38.24,2563320.0,2144902.8,418417.25,Underpaid
Chauncey Billups,2011-2012,7,38.23,2000032.0,2143912.8,-143880.75,Overpaid
Austin Rivers,2012-2013,7,38.21,2238360.0,2142474.8,95885.25,Underpaid
Tyler Zeller,2014-2015,7,38.19,1703760.0,2141286.8,-437526.75,Overpaid
Ime Udoka,2007-2008,7,38.17,1000000.0,2140873.2,-1140873.25,Overpaid
Jr Smith,2006-2007,7,38.15,1387560.0,2139905.5,-752345.5,Overpaid
Eddie House,2007-2008,7,38.13,1500000.0,2137311.0,-637311.0,Overpaid
Devean George,2002-2003,7,38.11,1542000.0,2137012.2,-595012.25,Overpaid
Jerryd Bayless,2013-2014,7,38.09,3135000.0,2136086.5,998913.5,Underpaid
Ira Newble,2006-2007,7,38.07,3196050.0,2134957.8,1061092.25,Underpaid
Devin Harris,2013-2014,7,38.05,884293.0,2134018.0,-1249725.0,Overpaid
Travis Outlaw,2006-2007,7,38.04,1836426.0,2133187.5,-296761.5,Overpaid
Monty Williams,2002-2003,7,38.02,1400000.0,2132891.5,-732891.5,Overpaid
Sasha Pavlovic,2010-2011,7,38.0,211084.0,2131036.5,-1919952.5,Overpaid
Derek Anderson,2007-2008,7,37.98,770610.0,2129245.0,-1358635.0,Overpaid
Brian Roberts,2013-2014,7,37.96,788872.0,2128753.2,-1339881.25,Overpaid
Kevin Martin,2007-2008,7,37.94,1808121.0,2128473.0,-320352.0,Overpaid
Eddy Curry,2001-2002,7,37.92,2232000.0,2127586.2,104413.75,Underpaid
Ed Davis,2011-2012,7,37.9,2207040.0,2126011.8,81028.25,Underpaid
Kenny Thomas,2001-2002,7,37.88,946000.0,2125716.2,-1179716.25,Overpaid
Dan Dickau,2006-2007,7,37.86,2753218.0,2124540.2,628677.75,Underpaid
Steven Adams,2013-2014,7,37.85,2090880.0,2123206.2,-32326.25,Overpaid
Goran Dragic,2010-2011,7,37.83,1972000.0,2122217.2,-150217.25,Overpaid
Earl Watson,2011-2012,7,37.81,2000000.0,2120192.0,-120192.0,Overpaid
Darren Collison,2013-2014,7,37.79,1900000.0,2119442.8,-219442.75,Overpaid
Will Bynum,2009-2010,7,37.77,825497.0,2118912.0,-1293415.0,Overpaid
Desmond Mason,2009-2010,7,37.75,825497.0,2118911.5,-1293414.5,Overpaid
Michael Dickerson,2002-2003,7,37.73,2699000.0,2118496.8,580503.25,Underpaid
Desagana Diop,2006-2007,7,37.71,1998000.0,2116806.5,-118806.5,Overpaid
Paul George,2011-2012,7,37.69,2406240.0,2116743.5,289496.5,Underpaid
Robert Swift,2008-2009,7,37.68,3579131.0,2116666.2,1462464.75,Underpaid
Anthony Randolph,2013-2014,7,37.66,1750000.0,2116620.8,-366620.75,Overpaid
Rasho Nesterovic,2009-2010,7,37.64,1990000.0,2115743.8,-125743.75,Overpaid
Pops Mensah-Bonsu,2009-2010,7,37.62,825497.0,2115691.5,-1290194.5,Overpaid
Roy Hibbert,2010-2011,7,37.6,1685280.0,2115555.5,-430275.5,Overpaid
Ben Wallace,2011-2012,7,37.58,2246400.0,2115172.2,131227.75,Underpaid
Jake Tsakalidis,2006-2007,7,37.56,2900000.0,2112811.2,787188.75,Underpaid
Dante Cunningham,2014-2015,7,37.54,716043.0,2111232.8,-1395189.75,Overpaid
John Starks,2001-2002,7,37.52,2475000.0,2110920.8,364079.25,Underpaid
Dell Curry,2001-2002,7,37.5,2100000.0,2105846.8,-5846.75,Overpaid
Richard Jefferson,2001-2002,7,37.49,1379000.0,2105552.5,-726552.5,Overpaid
Courtney Alexander,2002-2003,7,37.47,1524000.0,2104433.0,-580433.0,Overpaid
Channing Frye,2007-2008,7,37.45,2487240.0,2104338.2,382901.75,Underpaid
Tony Delk,2005-2006,7,37.43,2925000.0,2104086.2,820913.75,Underpaid
Cedric Henderson,2001-2002,7,37.41,3000000.0,2104015.8,895984.25,Underpaid
Sean Williams,2007-2008,7,37.39,1416600.0,2102778.8,-686178.75,Overpaid
Omri Casspi,2009-2010,7,37.37,1167000.0,2102374.8,-935374.75,Overpaid
Anthony Johnson,2008-2009,7,37.35,1910000.0,2101040.5,-191040.5,Overpaid
Shaun Livingston,2011-2012,7,37.33,3500000.0,2099244.2,1400755.75,Underpaid
Jeff Ayres,2014-2015,7,37.32,1828750.0,2099030.8,-270280.75,Overpaid
Johan Petro,2011-2012,7,37.3,3250000.0,2098978.5,1151021.5,Underpaid
Linas Kleiza,2006-2007,7,37.28,845360.0,2097720.2,-1252360.25,Overpaid
Predrag Drobnjak,2003-2004,7,37.26,639000.0,2096050.0,-1457050.0,Overpaid
James Jones,2011-2012,7,37.24,1500000.0,2095830.8,-595830.75,Overpaid
Jason Maxiell,2007-2008,7,37.22,1041360.0,2091738.1,-1050378.125,Overpaid
Keyon Dooling,2004-2005,7,37.2,3073000.0,2091510.1,981489.875,Underpaid
Scott Padgett,2003-2004,7,37.18,2102000.0,2089933.9,12066.125,Underpaid
Jannero Pargo,2009-2010,7,37.16,1990000.0,2089445.9,-99445.875,Overpaid
Etan Thomas,2002-2003,7,37.14,1605000.0,2087566.2,-482566.25,Overpaid
Tayshaun Prince,2005-2006,7,37.13,1763115.0,2084754.1,-321639.125,Overpaid
Bernard James,2012-2013,7,37.11,473604.0,2084210.0,-1610606.0,Overpaid
Dan Dickau,2005-2006,7,37.09,2255350.0,2082514.8,172835.25,Underpaid
Sam Young,2011-2012,7,37.07,1184750.0,2082398.6,-897648.625,Overpaid
Shabazz Muhammad,2014-2015,7,37.05,1971960.0,2081895.1,-109935.125,Overpaid
Dahntay Jones,2005-2006,7,37.03,1223160.0,2080819.5,-857659.5,Overpaid
Sasha Pavlovic,2006-2007,7,37.01,1962206.0,2080526.5,-118320.5,Overpaid
Sam Young,2009-2010,7,36.99,824200.0,2080308.5,-1256108.5,Overpaid
Mark Madsen,2006-2007,7,36.97,2210000.0,2078205.9,131794.125,Underpaid
Brandan Wright,2008-2009,7,36.95,2497320.0,2077794.6,419525.375,Underpaid
Keyon Dooling,2011-2012,7,36.94,2246400.0,2076412.1,169987.875,Underpaid
Isaiah Thomas,2012-2013,7,36.92,762195.0,2075107.0,-1312912.0,Overpaid
Elton Brand,2014-2015,7,36.9,2000000.0,2072103.1,-72103.125,Overpaid
Antoine Wright,2007-2008,7,36.88,1680600.0,2071790.9,-391190.875,Overpaid
Sonny Weems,2009-2010,7,36.86,736420.0,2069051.8,-1332631.75,Overpaid
Milt Palacio,2005-2006,7,36.84,1400000.0,2068973.2,-668973.25,Overpaid
Ed Davis,2010-2011,7,36.82,1919160.0,2067177.8,-148017.75,Overpaid
Tyler Hansbrough,2010-2011,7,36.8,1998600.0,2065938.2,-67338.25,Overpaid
Alexis Ajinca,2014-2015,7,36.78,981084.0,2064722.6,-1083638.625,Overpaid
DeMar DeRozan,2009-2010,7,36.77,2282640.0,2062278.1,220361.875,Underpaid
Austin Rivers,2014-2015,7,36.75,2439840.0,2059858.2,379981.75,Underpaid
Omer Asik,2010-2011,7,36.73,1721000.0,2058893.8,-337893.75,Overpaid
Mamadou N'Diaye,2004-2005,7,36.71,2269000.0,2058219.8,210780.25,Underpaid
John Lucas III,2012-2013,7,36.69,1500000.0,2057809.8,-557809.75,Overpaid
Eddie Jones,2007-2008,7,36.67,1830000.0,2054717.0,-224717.0,Overpaid
Nicolas Batum,2010-2011,7,36.65,1196760.0,2053961.5,-857201.5,Overpaid
C.J. Watson,2012-2013,7,36.63,992680.0,2050388.0,-1057708.0,Overpaid
JaVale McGee,2010-2011,7,36.61,1601040.0,2050191.8,-449151.75,Overpaid
Dorell Wright,2007-2008,7,36.59,2040746.0,2050141.4,-9395.375,Overpaid
Jiri Welsch,2005-2006,7,36.58,2177114.0,2049687.1,127426.875,Underpaid
James Singleton,2008-2009,7,36.56,797581.0,2049092.0,-1251511.0,Overpaid
Theo Ratliff,2009-2010,7,36.54,825497.0,2045744.5,-1220247.5,Overpaid
Shelden Williams,2007-2008,7,36.52,3174240.0,2045041.2,1129198.75,Underpaid
Adonal Foyle,2007-2008,7,36.5,1219590.0,2044747.1,-825157.125,Overpaid
Larry Sanders,2010-2011,7,36.48,1731960.0,2042663.2,-310703.25,Overpaid
Marko Jaric,2008-2009,7,36.46,6575000.0,2042182.0,4532818.0,Underpaid
Michael Jordan,2001-2002,7,36.44,1000000.0,2041945.1,-1041945.125,Overpaid
Dante Cunningham,2012-2013,7,36.42,2090000.0,2040262.9,49737.125,Underpaid
John Crotty,2001-2002,7,36.41,1000000.0,2039129.2,-1039129.25,Overpaid
DeMar DeRozan,2010-2011,7,36.39,2453880.0,2038608.5,415271.5,Underpaid
Jamaal Magloire,2008-2009,7,36.37,797581.0,2038069.0,-1240488.0,Overpaid
James Jones,2012-2013,7,36.35,1500000.0,2035920.4,-535920.375,Overpaid
Lou Amundson,2009-2010,7,36.33,855189.0,2034576.0,-1179387.0,Overpaid
Danny Granger,2006-2007,7,36.31,1417800.0,2034450.9,-616650.875,Overpaid
Keith Bogans,2006-2007,7,36.29,2510000.0,2033959.9,476040.125,Underpaid
Delonte West,2010-2011,7,36.27,854389.0,2033179.4,-1178790.375,Overpaid
Mo Williams,2006-2007,7,36.25,1920000.0,2032785.4,-112785.375,Overpaid
Jared Dudley,2010-2011,7,36.23,2151068.0,2032402.4,118665.625,Underpaid
Michael Kidd-Gilchrist,2012-2013,7,36.22,4809840.0,2031917.4,2777922.625,Underpaid
Meyers Leonard,2014-2015,7,36.2,2317920.0,2031353.6,286566.375,Underpaid
Ron Mercer,2003-2004,7,36.18,7169000.0,2030938.8,5138061.25,Underpaid
Gustavo Ayon,2012-2013,7,36.16,1500000.0,2029665.5,-529665.5,Overpaid
Brendan Haywood,2014-2015,7,36.14,2213668.0,2028775.9,184892.125,Underpaid
Metta World Peace,2002-2003,7,36.12,1904000.0,2028516.5,-124516.5,Overpaid
Gary Neal,2012-2013,7,36.1,854389.0,2026629.6,-1172240.625,Overpaid
Mirza Teletovic,2012-2013,7,36.08,3090000.0,2024984.4,1065015.625,Underpaid
Reggie Evans,2014-2015,7,36.06,1768653.0,2024077.0,-255424.0,Overpaid
Larry Sanders,2012-2013,7,36.04,1991760.0,2023285.0,-31525.0,Overpaid
Joakim Noah,2007-2008,7,36.03,2135400.0,2022299.9,113100.125,Underpaid
Calvin Booth,2006-2007,7,36.01,998967.0,2016951.4,-1017984.375,Overpaid
Tyler Hansbrough,2009-2010,7,35.99,1859160.0,2016473.4,-157313.375,Overpaid
Fred Hoiberg,2002-2003,7,35.97,1100000.0,2014901.4,-914901.375,Overpaid
Ike Diogu,2008-2009,7,35.95,2912823.0,2014166.5,898656.5,Underpaid
Brevin Knight,2002-2003,7,35.93,5062000.0,2013303.8,3048696.25,Underpaid
Leandro Barbosa,2006-2007,7,35.91,1679733.0,2011766.0,-332033.0,Overpaid
Dominic McGuire,2010-2011,7,35.89,211084.0,2011762.5,-1800678.5,Overpaid
Ronnie Price,2012-2013,7,35.87,1146337.0,2011234.5,-864897.5,Overpaid
Brian Skinner,2008-2009,7,35.86,1262275.0,2010633.1,-748358.125,Overpaid
Steve Kerr,2001-2002,7,35.84,2406000.0,2009810.4,396189.625,Underpaid
Linton Johnson,2008-2009,7,35.82,797581.0,2009253.2,-1211672.25,Overpaid
Mateen Cleaves,2005-2006,7,35.8,835810.0,2008157.0,-1172347.0,Overpaid
Darren Collison,2011-2012,7,35.78,1455960.0,2008093.2,-552133.25,Overpaid
Sean Marks,2008-2009,7,35.76,797581.0,2007892.5,-1210311.5,Overpaid
Eric Bledsoe,2010-2011,7,35.74,1485000.0,2007888.8,-522888.75,Overpaid
Michael Ruffin,2006-2007,7,35.72,1803600.0,2007742.6,-204142.625,Overpaid
Meyers Leonard,2012-2013,7,35.7,2126520.0,2006613.1,119906.875,Underpaid
Chris Duhon,2007-2008,7,35.68,3248000.0,2005818.8,1242181.25,Underpaid
C.J. Watson,2013-2014,7,35.67,2016000.0,2005220.0,10780.0,Underpaid
Francisco Elson,2009-2010,7,35.65,1700000.0,2000893.1,-300893.125,Overpaid
Richard Jefferson,2003-2004,7,35.63,1586000.0,1999154.5,-413154.5,Overpaid
Matt Harpring,2001-2002,7,35.61,1908000.0,1998146.0,-90146.0,Overpaid
Eddy Curry,2009-2010,7,35.59,10500423.0,1997618.1,8502804.875,Underpaid
Dana Barros,2001-2002,7,35.57,1500000.0,1996555.1,-496555.125,Overpaid
Dion Glover,2002-2003,7,35.55,1584000.0,1995765.0,-411765.0,Overpaid
Khris Middleton,2013-2014,7,35.53,788872.0,1995494.0,-1206622.0,Overpaid
Calvin Booth,2005-2006,7,35.51,900498.0,1994344.9,-1093846.875,Overpaid
Danilo Gallinari,2008-2009,7,35.49,2873520.0,1990171.8,883348.25,Underpaid
Earl Barron,2010-2011,7,35.48,11679.0,1989473.1,-1977794.125,Overpaid
Juan Dixon,2005-2006,7,35.46,2500000.0,1989063.4,510936.625,Underpaid
Maurice Taylor,2006-2007,7,35.44,744551.0,1988685.5,-1244134.5,Overpaid
Rashad Mccants,2007-2008,7,35.42,1769160.0,1986519.6,-217359.625,Overpaid
Garrett Temple,2012-2013,7,35.4,884293.0,1986067.2,-1101774.25,Overpaid
Danny Green,2011-2012,7,35.38,854389.0,1985530.1,-1131141.125,Overpaid
Charlie Bell,2010-2011,7,35.36,4447792.0,1985381.5,2462410.5,Underpaid
Danny Granger,2007-2008,7,35.34,1516800.0,1985307.0,-468507.0,Overpaid
Alec Burks,2011-2012,7,35.32,2111160.0,1982209.6,128950.375,Underpaid
Andrew Wiggins,2014-2015,7,35.31,5510640.0,1981460.1,3529179.875,Underpaid
Gorgui Dieng,2013-2014,7,35.29,1352640.0,1980205.2,-627565.25,Overpaid
Reggie Jackson,2013-2014,7,35.27,1260360.0,1979339.8,-718979.75,Overpaid
Al Harrington,2001-2002,7,35.25,1436000.0,1977900.4,-541900.375,Overpaid
Linas Kleiza,2008-2009,7,35.23,1824493.0,1977499.4,-153006.375,Overpaid
Zach LaVine,2014-2015,7,35.21,2055840.0,1977237.9,78602.125,Underpaid
Kyle Singler,2014-2015,7,35.19,1090000.0,1977047.0,-887047.0,Overpaid
Travis Diener,2007-2008,7,35.17,1500000.0,1976123.5,-476123.5,Overpaid
Clifford Robinson,2006-2007,7,35.15,1600000.0,1975739.6,-375739.625,Overpaid
Alan Anderson,2011-2012,7,35.13,213597.0,1974898.2,-1761301.25,Overpaid
Jake Tsakalidis,2004-2005,7,35.12,2322000.0,1974557.8,347442.25,Underpaid
Allen Iverson,2009-2010,7,35.1,650686.0,1974493.0,-1323807.0,Overpaid
Melvin Ely,2010-2011,7,35.08,854389.0,1974349.5,-1119960.5,Overpaid
Smush Parker,2005-2006,7,35.06,745248.0,1970597.8,-1225349.75,Overpaid
Corey Brewer,2007-2008,7,35.04,2535720.0,1969122.6,566597.375,Underpaid
Jose Calderon,2006-2007,7,35.02,2333334.0,1967887.9,365446.125,Underpaid
P.J. Tucker,2012-2013,7,35.0,884293.0,1967633.9,-1083340.875,Overpaid
Gerald Green,2011-2012,7,34.98,413413.0,1965524.1,-1552111.125,Overpaid
Predrag Drobnjak,2002-2003,7,34.96,526000.0,1963818.2,-1437818.25,Overpaid
Dikembe Mutombo,2005-2006,7,34.95,2000000.0,1963294.1,36705.875,Underpaid
Shannon Brown,2009-2010,7,34.93,1990000.0,1962501.9,27498.125,Underpaid
Kawhi Leonard,2012-2013,7,34.91,1809840.0,1961465.6,-151625.625,Overpaid
Xavier Silas,2011-2012,7,34.89,11458.0,1960081.9,-1948623.875,Overpaid
Adam Morrison,2008-2009,7,34.87,4159200.0,1953556.0,2205644.0,Underpaid
Ime Udoka,2006-2007,7,34.85,744551.0,1952074.8,-1207523.75,Overpaid
